file_path,word,speaker,session_id,mfcc_0_mean,mfcc_0_std,mfcc_0_max,mfcc_0_min,mfcc_1_mean,mfcc_1_std,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_max,mfcc_7_min,mfcc_delta_0_mean,mfcc_delta_0_std,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_rolloff_mean,mel_0_mean,mel_1_mean,mel_2_mean,mel_3_mean,mel_4_mean,f0_mean,f0_std,f0_range,voicing_ratio,rms_mean,rms_std,zcr_mean,signal_mean,signal_std,signal_max,duration,word_length,difficult_chars_count,word_difficulty_ratio,speaker_encoded
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\34.wav,فيل,وسام,وسام_فيل,-290.03662,35.72328,-231.16943,-367.99698,140.73495,28.390263,185.95804,96.86753,16.039019,21.204927,51.151585,-25.944336,18.749632,33.1124,62.901146,-31.112167,-31.12275,19.056808,3.8396702,-65.056274,-47.57732,18.933352,-16.998299,-85.8163,-24.319195,17.77433,5.5793076,-59.582428,-27.410986,21.090578,4.055198,-63.516785,-1.7909273,6.218746,0.2944175,3.8904963,0.96686614,4.2039475,777.6459067233351,213.6307996226058,892.8763249777189,1146.21240234375,15.469008,12.559147,-4.159112,-20.171736,-24.135279,204.41357402293406,57.338100914819194,182.73363873630205,1.0,0.23139708,0.14880633,0.0426953125,-3.1046646e-05,0.27539164,0.9210735,1.1587755102040815,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\4.wav,فيل,أحمد,أحمد_فيل,-304.51346,107.242645,-150.75662,-479.23334,78.59889,85.42523,186.34564,-82.683266,18.19327,70.446434,99.42821,-150.88702,21.562773,25.874264,75.85705,-14.063829,-44.509796,30.371395,-3.743903,-95.851654,-27.128754,29.678577,13.846172,-79.30827,-28.934605,20.491232,9.076275,-70.551895,-5.8846884,15.465697,25.115805,-28.215527,0.1127155,24.076818,-0.8595395,16.571688,-0.8944554,13.024738,2327.012682226244,2036.7164895134538,1419.6010051770982,3248.200871394231,-2.40176,-0.70701337,-15.242718,-22.342867,-31.779844,198.11629995153535,85.07818472441312,222.7324381309606,1.0,0.23552002,0.18393725,0.1981044671474359,2.9102457e-05,0.30273417,0.8098711,0.8824036281179138,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\5.wav,فيل,أحمد,أحمد_فيل,-267.5915,121.54202,-135.97966,-534.22144,58.487522,36.035572,132.43086,-48.416607,-17.002216,30.84384,49.34548,-94.24915,79.18438,40.871677,128.54337,-0.9783497,-37.64838,27.09654,17.15571,-78.34556,-21.038958,17.858494,26.153728,-54.70774,-19.787476,19.414896,5.8438473,-73.273735,-7.070065,9.518436,25.83433,-31.170395,-4.813065,17.929092,-1.48656,8.457284,0.3843517,5.3599086,2428.8874052639453,1288.104635301078,1791.1744371235716,4050.114639945652,6.6773205,3.0067844,-10.13046,-20.691668,-21.281292,249.96221070353323,62.17617524035265,248.65871900868996,1.0,0.19067165,0.12371293,0.1492654551630435,-3.7605168e-06,0.22853667,0.7840623,1.0565079365079366,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\6.wav,فيل,أحمد,أحمد_فيل,-221.12389,98.83459,-127.655945,-511.68066,40.92013,52.953453,118.32679,-67.3625,-49.36151,20.211643,2.9074101,-86.834946,66.25306,33.07758,110.99048,-1.2927381,-36.33863,16.99212,8.315419,-60.780487,-12.249833,30.697483,54.810402,-47.31871,-39.22543,16.783052,-3.386494,-81.9693,-5.8072705,13.635624,26.875732,-19.615044,2.7047253,19.868526,0.013154853,9.964342,-0.36151245,5.0382533,2998.062306961214,1391.556515005501,1856.114675234022,5022.61962890625,-0.0443977,-0.26240128,-11.220746,-17.872295,-13.122262,223.7078236172738,75.4507140511886,233.50345839319908,1.0,0.1996035,0.16053374,0.22794966264204544,-4.8939933e-06,0.25761858,0.8863678,1.0100680272108844,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\0.wav,فيل,أحمد,أحمد_فيل,-262.85217,134.48438,-119.67909,-528.654,50.514576,36.652885,131.92537,-36.072174,-23.58959,20.148886,8.143312,-83.10033,70.083694,43.452877,127.81694,-8.651099,-36.084915,26.87278,33.762253,-77.449005,-1.4470825,18.872341,46.88778,-24.301605,-25.6953,26.899488,4.27195,-91.270355,-12.918277,16.611023,22.227718,-54.114,-1.9323146,22.234964,-0.8768703,9.605269,-0.25798857,3.568223,2889.1236632353703,1320.126299378381,1915.7069940367671,4891.931412067819,1.202888,-3.1078448,-18.034533,-20.969074,-21.80757,226.1609872632397,78.5254681824997,251.23318238124517,1.0,0.16453221,0.1221607,0.1910114694148936,-1.240069e-05,0.20601906,0.69509625,1.0797732426303854,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\01.wav,فيل,أحمد,أحمد_فيل,-267.72302,139.77882,-123.70905,-529.966,49.56908,44.104534,146.00961,-59.099525,-27.76152,28.477663,63.505516,-109.63081,75.940125,42.501972,123.93269,-2.3534667,-26.939026,23.821236,31.20702,-57.67452,-18.517822,16.42714,31.195457,-43.161953,-24.550533,19.976698,-3.0227299,-87.54663,3.0079377,12.388481,31.093597,-42.13366,1.2253137,24.41241,0.26316184,9.468789,-0.18721472,5.240479,2802.59166914599,1402.5342188144657,1851.1996336144125,4726.166823814655,1.6878453,-1.9663954,-13.710264,-22.66945,-20.817621,232.53967740295798,79.07937711013567,250.0354325417703,1.0,0.19487976,0.12809162,0.17323882004310345,8.177457e-06,0.23523992,0.6566285,1.3235827664399094,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\02.wav,فيل,أحمد,أحمد_فيل,-232.52837,84.917,-130.14732,-473.5807,26.27385,58.300922,114.0821,-97.057335,-28.329185,34.551918,29.435509,-108.81261,77.91421,39.6678,125.66893,9.465159,-35.154198,13.25139,0.6729,-50.906765,-1.6620239,35.83064,80.858925,-48.272903,-13.575234,15.01876,5.936143,-50.194435,5.1359897,11.746103,23.09079,-26.36004,5.44347,20.76061,1.396274,13.709371,-0.9577638,6.9673634,2912.8590375061012,1273.8527190865464,1813.7521781603923,4750.287942325368,2.4864457,-6.012089,-11.079993,-16.960379,-17.143843,229.85699162327074,78.44596994102464,235.44356936545617,1.0,0.22314513,0.17152688,0.17223403033088236,3.4312366e-06,0.28355652,0.79005426,0.7779138321995465,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\03.wav,فيل,أحمد,أحمد_فيل,-250.72543,137.09601,-106.57952,-533.14813,72.73474,50.85557,176.19527,-12.650142,-6.383389,31.612604,83.26544,-47.820774,63.723595,39.25696,103.456314,-22.707718,-35.03477,31.755568,39.849724,-81.35219,4.2947865,19.120739,58.964817,-38.804424,-34.56158,19.560131,5.502391,-75.50355,1.0881966,8.184309,14.057426,-12.543493,-10.954624,9.6856785,-2.038832,10.491353,1.0533845,6.1249466,2507.897882748589,1402.1979344532035,2009.0890770443607,4777.190052379261,5.4978523,1.7574241,-12.890109,-20.69009,-22.00464,194.57311453043394,70.28325267516986,195.30785896668817,1.0,0.20571575,0.13503239,0.1346435546875,1.3369493e-05,0.24912737,0.6705847,0.9984580498866213,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\04.wav,فيل,أحمد,أحمد_فيل,-284.44766,105.666016,-180.34032,-532.31525,56.923283,39.583,143.87032,-32.395206,-34.666225,25.426323,22.670555,-80.2049,74.480736,37.195927,132.09091,13.292751,-38.205112,18.4304,-10.848749,-71.93833,-29.21102,15.7926235,15.58177,-47.49148,-22.262556,16.689754,0.22814083,-59.727528,-16.051352,10.406562,1.3427181,-43.764412,2.4285681,25.149374,0.22993952,9.688731,-2.0415056,5.691715,2654.1896897822458,907.2428023123771,1737.995260212249,4434.04541015625,1.7176379,-3.058846,-16.226063,-24.08355,-21.14325,209.761419793857,77.35011790700887,249.51816066898994,1.0,0.14672221,0.13395067,0.17135416666666667,-7.080898e-06,0.2003411,0.9312127,0.6850340136054421,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\1.wav,فيل,أحمد,أحمد_فيل,-276.0551,128.17215,-146.31602,-518.19226,84.818275,46.864136,155.08008,-11.732833,-17.077919,45.88168,75.40184,-73.695816,59.267666,32.37802,102.59335,-2.828902,-25.347015,22.775625,23.555758,-64.31037,-25.01013,18.059938,7.786526,-60.09664,-16.072695,17.750208,23.296051,-48.011356,-7.8869123,10.795507,20.118189,-24.041744,-9.266438,16.625076,-4.1677275,5.667626,0.53345346,9.229374,2121.9939533810466,1576.1872446638802,1511.044750798141,3521.1681019176135,7.4523816,0.24701205,-11.680963,-19.200382,-23.456694,261.993689186537,74.00696819499382,251.81025702084023,1.0,0.20172915,0.121505015,0.13987038352272727,9.069874e-05,0.23828603,0.7068494,0.9984580498866213,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\2.wav,فيل,أحمد,أحمد_فيل,-262.33472,139.28609,-150.09966,-516.20496,51.080776,56.265327,125.092575,-90.57509,-28.895761,25.809946,17.836002,-97.76754,56.386986,33.841465,91.75723,-10.123838,-32.53763,23.825882,39.889626,-57.353775,-12.238037,23.332167,53.239227,-41.627304,-26.51181,19.642054,-0.018721037,-80.86852,2.087975,8.408039,18.667152,-22.267817,0.601048,24.678137,-0.3398661,10.731305,-0.5816862,6.1764007,2826.972135851795,1730.5310903603088,1787.8656538985902,4657.294060202206,-2.176889,-4.4831047,-14.501841,-20.551958,-23.30416,210.5247603528403,73.28403408821579,209.9931529441149,1.0,0.20097826,0.14814872,0.19968788296568626,-1.3590821e-05,0.25090852,0.7883292,1.1726530612244899,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\21.wav,فيل,أسيل,أسيل_فيل,-211.85509,100.64019,-105.8684,-508.07858,62.757103,48.626568,113.54468,-85.991486,-106.82564,35.026325,-47.316242,-155.18024,79.72365,17.574171,108.64206,45.02051,-55.20259,26.81715,10.2272415,-82.44351,-8.680834,21.634005,23.33746,-45.050137,-60.74427,10.1464815,-40.153595,-74.597885,-22.974552,13.255978,23.725193,-43.186333,0.46767667,23.07178,4.6159177,5.4304323,1.3236294,6.535264,2870.018834763595,743.2856220712389,1609.045419536034,4752.626389723558,-1.5459296,-1.919697,-9.802349,-13.24135,-4.8970838,187.29612736207667,53.78960335997605,196.40518950959762,1.0,0.11475248,0.08479727,0.21384840745192307,-1.9451215e-06,0.1440965,1.0,0.5919727891156462,3,0,0.0,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\22.wav,فيل,أسيل,أسيل_فيل,-207.59065,125.3286,-109.8018,-568.945,59.030136,29.836983,105.67178,-1.2467439,-77.84826,40.588657,23.531996,-118.1019,77.71049,32.832012,123.192085,2.0591612,-54.438038,24.113895,5.1646013,-83.44282,-7.6674457,10.447608,16.032513,-28.12627,-50.762104,16.080992,-2.11059,-71.988655,-23.516905,10.0442295,7.770403,-37.618393,-9.915626,27.389652,-0.7418977,6.925758,3.1900218,7.220357,2948.132567999603,642.8661932837258,1830.7730535297846,5126.497395833333,3.510605,0.14903076,-10.71982,-15.161366,-9.701753,190.90871986363794,58.403917386917634,229.54173769123102,1.0,0.13786453,0.10322412,0.21247468171296297,-1.3765874e-05,0.17324589,1.0,0.6195918367346939,3,0,0.0,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\23.wav,فيل,أسيل,أسيل_فيل,-268.209,140.22723,-137.31482,-544.27844,32.81891,37.474968,88.32291,-49.519085,-47.812565,37.91651,31.723923,-98.34237,80.94085,44.731647,129.27344,-3.9487066,-38.077564,26.503958,8.629831,-66.711426,-4.5935593,16.569496,37.308132,-31.469982,-36.530945,18.601484,0.4007335,-58.35493,-18.855455,13.782048,11.714848,-41.122963,-10.059185,21.385197,-0.53285176,8.480389,2.1806417,4.880724,3351.9846614949975,1059.1674795141496,1907.2220481397069,5433.218661221591,-1.5706015,-7.0644383,-21.17755,-22.576637,-19.371511,163.00168317415395,67.37826406092158,251.14593959090882,1.0,0.1275716,0.111880206,0.24057469223484848,3.9526035e-06,0.17044923,1.0,0.7594104308390023,3,0,0.0,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\24.wav,فيل,أسيل,أسيل_فيل,-211.95908,138.38231,-102.540016,-528.5774,50.670425,26.191706,86.347305,-8.26899,-58.526726,44.40349,46.38665,-103.19034,78.10155,36.31013,115.85678,-2.349093,-45.254227,20.551165,-1.157129,-68.366554,-1.5924343,17.161293,42.07769,-23.732147,-41.07155,18.033804,-3.1096234,-59.881744,-24.07606,13.014047,8.038651,-37.242004,-13.83966,22.006464,-2.9143634,6.682451,2.9083369,6.626544,3274.607490088275,854.067658393222,1885.9929748575823,5362.809507308468,3.4132679,-1.3852303,-13.844891,-17.078213,-12.9647255,186.2427545666996,65.23129101820439,242.50440056320383,1.0,0.15679714,0.1276784,0.23976184475806453,3.235515e-05,0.20547403,0.960547,0.6972789115646258,3,0,0.0,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\25.wav,فيل,أسيل,أسيل_فيل,-179.38663,82.633,-102.700356,-391.4694,51.321392,40.26451,102.893845,-85.2973,-76.696594,21.796309,-36.69191,-109.0547,92.68884,16.579103,114.63161,47.969543,-41.65416,19.304024,-5.2631655,-66.5952,-1.8173444,13.84098,29.459415,-19.52612,-45.463657,12.487887,-16.545166,-68.00579,-32.807415,14.038369,16.803925,-46.69537,-2.3389153,20.518908,2.3566303,7.9428277,0.66467166,4.89948,3041.8477580828967,693.3039537498305,1779.2006552718476,5028.417029747596,8.5194235,2.5832362,-10.419213,-12.441161,-5.146477,193.0903763012108,57.68763682108379,250.5404332257876,1.0,0.18566154,0.12694412,0.20787635216346154,-1.2198141e-05,0.22518198,0.9920778,0.6023129251700681,3,0,0.0,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\26.wav,فيل,أسيل,أسيل_فيل,-191.33879,122.884964,-86.69864,-560.32245,51.43273,32.46584,87.25467,-49.55797,-80.13194,49.752342,68.76885,-128.47105,93.851036,26.472357,119.493576,-4.805686,-48.02298,25.381498,21.398365,-71.35881,-0.094103634,17.274252,54.069542,-18.895382,-51.778862,12.6691065,-9.490428,-76.29143,-18.31406,16.226194,31.651041,-34.389893,-8.03853,24.355438,0.87547576,6.2733674,3.327921,8.473976,3059.7702090013418,886.7043833459147,1719.178237145656,5096.19140625,6.398335,1.4896886,-11.025515,-13.776752,-6.0004582,195.14294519739192,45.497021380301476,232.0234002044768,1.0,0.1638571,0.0849515,0.22695777529761904,-3.10793e-06,0.18658364,1.0,0.95437641723356,3,0,0.0,4
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\29.wav,فيل,وسام,وسام_فيل,-251.06001,83.39439,-140.37598,-401.6664,123.467285,24.712929,175.38602,85.024216,16.22667,28.883215,69.26022,-23.463226,35.855743,24.943893,87.07655,-20.065983,-35.584972,34.62917,19.310287,-86.991425,-17.4837,12.7424,5.6313543,-50.685654,-34.557953,16.230816,-10.549618,-68.66763,-27.574602,12.427294,0.36993247,-52.41465,-0.11596575,11.991011,-0.31968847,3.8558762,-0.21448825,5.077436,926.192597600792,278.6286577743994,1298.4436579278563,1800.5557789522059,16.883327,9.669801,-5.301584,-18.774534,-20.546417,229.4104158079172,85.92129732127583,245.38518664197656,1.0,0.26889795,0.18628296,0.03497434129901961,-2.922018e-05,0.3301543,0.9305624,1.1626303854875284,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\3.wav,فيل,أحمد,أحمد_فيل,-289.14957,134.02502,-122.39563,-532.4541,33.069366,62.031544,99.30736,-80.45239,-42.416866,29.778513,10.790499,-106.920944,65.63518,37.82373,110.87831,-3.4246202,-26.233238,23.042696,27.418797,-71.7113,-17.191156,27.696875,27.93091,-59.692776,-26.90399,28.174864,9.821177,-88.02353,2.4807339,15.793072,33.50554,-21.137196,-0.059980005,21.46244,-0.0037518872,9.878592,0.47442204,5.776685,3359.104300605326,1519.2583203865436,1792.4850033308435,5154.410807291667,-9.872903,-10.517945,-20.059746,-26.993288,-22.07179,204.60337417004396,95.2853041288544,239.19817834222232,1.0,0.11926895,0.10266849,0.2852647569444444,1.0704099e-06,0.15884666,0.6487331,1.230702947845805,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\30.wav,فيل,وسام,وسام_فيل,-226.7044,91.96674,-122.83787,-396.9726,124.28294,21.902592,182.27371,97.312195,-15.195788,39.698498,57.644928,-59.974133,33.48534,23.981482,66.9519,-3.3192246,-55.494663,34.78643,16.38713,-101.39406,-20.95204,10.094729,-6.977416,-47.53337,-18.42425,17.635643,5.1992693,-59.996967,-32.672897,18.414377,4.3284492,-57.684204,-3.3857288,8.170827,-0.8384754,4.064743,1.4830096,4.0172067,1213.1458621332442,335.06304831770706,1452.1211317000968,2745.2945106907896,15.807804,9.934499,1.1452342,-12.426188,-18.832783,227.66074135754442,67.47538737496332,247.1065003622724,1.0,0.27407032,0.1741596,0.03783751370614035,1.9862962e-05,0.32520452,0.9810098,1.3205442176870748,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\31.wav,فيل,وسام,وسام_فيل,-271.8611,64.0044,-187.36885,-402.88583,113.01077,35.28459,165.81577,67.98212,26.516912,23.341888,68.734604,-3.3082533,57.523136,39.040005,113.8882,-0.11908993,-44.351944,38.397583,9.843997,-97.21712,-29.159807,15.734903,6.563554,-66.34506,-12.772739,14.592373,7.217813,-41.717506,-31.66467,10.400257,-10.481147,-55.261124,-0.84321713,10.494886,-0.07966225,5.1965404,0.48174322,3.3156936,1069.956716025876,532.2456950324812,1247.6374577477925,2129.095458984375,17.655537,8.775922,-5.145361,-21.995169,-26.748693,265.047746617976,58.306613492800665,140.45138397364175,1.0,0.24315286,0.15352644,0.03714266690340909,-2.7305111e-06,0.29054537,1.0,1.000907029478458,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\32.wav,فيل,وسام,وسام_فيل,-280.22464,64.45511,-191.21342,-376.33524,109.67309,28.772352,170.12546,63.231056,28.554712,20.036213,71.644005,-2.4040833,55.753334,40.488094,107.91835,-4.059807,-41.73972,35.041824,4.90379,-98.50498,-23.354736,18.378496,5.0572567,-65.067955,-5.6966667,13.352005,12.666941,-35.678467,-33.625515,12.595323,-6.6285763,-55.59777,-0.876995,9.275861,-0.48429638,5.3427315,-0.14568181,3.6411028,1091.6402740544506,490.56914495103695,1307.441615858936,2367.4820609714675,16.286024,6.7623935,-6.8485594,-23.353466,-29.090345,215.1456695773985,73.58081351585831,188.25082628904585,1.0,0.25576705,0.17163105,0.037332286005434784,6.6796815e-06,0.30895144,1.0,1.0617687074829931,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\33.wav,فيل,وسام,وسام_فيل,-252.78,72.66692,-137.211,-377.23105,108.11601,20.477654,146.69208,79.98163,36.79438,38.283146,85.26897,-27.816772,60.78899,22.123745,96.04419,19.716923,-38.431442,29.009872,22.205978,-89.11342,-15.465846,16.244684,6.251197,-52.47905,-20.545238,15.065421,-0.42424083,-58.868137,-28.952387,13.340155,-3.2077813,-55.821213,-5.0864916,2.793979,-1.1116731,4.442784,1.445449,3.8957145,1029.230159419252,323.4196673710039,1438.7597618052405,2070.394572805851,19.295715,13.820886,-8.276337,-19.994371,-28.143942,166.63819825210925,56.26641242342864,248.21204680385537,1.0,0.30095136,0.19959421,0.0364029255319149,-7.9621444e-05,0.36488432,1.0,1.0712925170068026,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\34.wav,فيل,وسام,وسام_فيل,-290.03662,35.72328,-231.16943,-367.99698,140.73495,28.390263,185.95804,96.86753,16.039019,21.204927,51.151585,-25.944336,18.749632,33.1124,62.901146,-31.112167,-31.12275,19.056808,3.8396702,-65.056274,-47.57732,18.933352,-16.998299,-85.8163,-24.319195,17.77433,5.5793076,-59.582428,-27.410986,21.090578,4.055198,-63.516785,-1.7909273,6.218746,0.2944175,3.8904963,0.96686614,4.2039475,777.6459067233351,213.6307996226058,892.8763249777189,1146.21240234375,15.469008,12.559147,-4.159112,-20.171736,-24.135279,204.41357402293406,57.338100914819194,182.73363873630205,1.0,0.23139708,0.14880633,0.0426953125,-3.1046646e-05,0.27539164,0.9210735,1.1587755102040815,3,0,0.0,5
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\4.wav,فيل,أحمد,أحمد_فيل,-304.51346,107.242645,-150.75662,-479.23334,78.59889,85.42523,186.34564,-82.683266,18.19327,70.446434,99.42821,-150.88702,21.562773,25.874264,75.85705,-14.063829,-44.509796,30.371395,-3.743903,-95.851654,-27.128754,29.678577,13.846172,-79.30827,-28.934605,20.491232,9.076275,-70.551895,-5.8846884,15.465697,25.115805,-28.215527,0.1127155,24.076818,-0.8595395,16.571688,-0.8944554,13.024738,2327.012682226244,2036.7164895134538,1419.6010051770982,3248.200871394231,-2.40176,-0.70701337,-15.242718,-22.342867,-31.779844,198.11629995153535,85.07818472441312,222.7324381309606,1.0,0.23552002,0.18393725,0.1981044671474359,2.9102457e-05,0.30273417,0.8098711,0.8824036281179138,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\5.wav,فيل,أحمد,أحمد_فيل,-267.5915,121.54202,-135.97966,-534.22144,58.487522,36.035572,132.43086,-48.416607,-17.002216,30.84384,49.34548,-94.24915,79.18438,40.871677,128.54337,-0.9783497,-37.64838,27.09654,17.15571,-78.34556,-21.038958,17.858494,26.153728,-54.70774,-19.787476,19.414896,5.8438473,-73.273735,-7.070065,9.518436,25.83433,-31.170395,-4.813065,17.929092,-1.48656,8.457284,0.3843517,5.3599086,2428.8874052639453,1288.104635301078,1791.1744371235716,4050.114639945652,6.6773205,3.0067844,-10.13046,-20.691668,-21.281292,249.96221070353323,62.17617524035265,248.65871900868996,1.0,0.19067165,0.12371293,0.1492654551630435,-3.7605168e-06,0.22853667,0.7840623,1.0565079365079366,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\6.wav,فيل,أحمد,أحمد_فيل,-221.12389,98.83459,-127.655945,-511.68066,40.92013,52.953453,118.32679,-67.3625,-49.36151,20.211643,2.9074101,-86.834946,66.25306,33.07758,110.99048,-1.2927381,-36.33863,16.99212,8.315419,-60.780487,-12.249833,30.697483,54.810402,-47.31871,-39.22543,16.783052,-3.386494,-81.9693,-5.8072705,13.635624,26.875732,-19.615044,2.7047253,19.868526,0.013154853,9.964342,-0.36151245,5.0382533,2998.062306961214,1391.556515005501,1856.114675234022,5022.61962890625,-0.0443977,-0.26240128,-11.220746,-17.872295,-13.122262,223.7078236172738,75.4507140511886,233.50345839319908,1.0,0.1996035,0.16053374,0.22794966264204544,-4.8939933e-06,0.25761858,0.8863678,1.0100680272108844,3,0,0.0,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\قط\0.wav,قط,أحمد,أحمد_قط,-251.76237,88.70584,-130.24759,-496.40668,61.042004,51.91579,126.85343,-51.944477,-45.258205,32.540813,48.9797,-85.81209,52.429222,34.02384,119.05167,13.18752,-38.15496,8.386645,-25.473251,-59.510185,-13.667708,26.787287,41.88191,-56.880768,-50.04485,18.042185,-11.48379,-80.91034,7.864525,6.0327516,22.33157,-7.6723866,-3.6795242,17.76999,-4.6163936,3.1185749,-1.0307544,8.121591,2807.2880008352904,1383.6237278869037,1803.7360703315612,4555.145428631757,-2.1450992,-3.56571,-11.71995,-20.303171,-16.054483,196.8380747568711,85.43050453219533,239.01301317526247,1.0,0.11233058,0.105623014,0.20949904983108109,7.839149e-06,0.15525308,0.73165363,0.8475283446712019,2,1,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\قط\01.wav,قط,أحمد,أحمد_قط,-271.84454,128.50166,-131.91176,-508.99738,70.22115,45.55646,120.17119,-15.235454,-29.818216,17.661661,9.361134,-54.969437,54.146965,35.439255,101.00659,-14.098326,-21.048403,17.52361,13.875788,-52.052605,-18.091162,22.12167,27.804737,-49.25883,-25.044552,16.64641,1.4644823,-51.730022,-7.1415863,8.038934,9.766809,-20.943516,0.12293482,29.661327,0.35319668,10.62367,-0.31064904,3.2611883,2330.8473398596334,1095.9681874529463,1789.3530309589337,4354.753875732422,-2.127206,-4.92547,-15.5840025,-21.507572,-18.867405,234.9803681897962,77.80291613133791,237.91941036977482,1.0,0.15919134,0.13819598,0.15142822265625,2.5875747e-07,0.21418114,0.6883134,0.7198185941043084,2,1,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\قط\02.wav,قط,أحمد,أحمد_قط,-262.4064,101.492386,-141.59428,-491.99304,81.304115,34.608402,122.770645,-0.069847345,-53.87284,27.265024,-14.1015,-98.75398,59.895573,35.20459,115.40226,-14.904003,-19.95541,12.968038,2.5177197,-45.80969,-34.676247,25.984846,11.870975,-73.02974,-23.352262,15.336521,-0.39400172,-48.39109,-19.344484,14.161507,8.13413,-42.886868,-3.0918694,24.451517,-1.6151704,9.801032,-0.052870825,6.1388683,2191.4415343384517,691.5639144156078,1630.1777385813405,4092.9649939903848,3.1211648,-1.8792751,-12.838708,-20.123251,-12.941972,228.87204890202824,78.35047213422143,251.00538424279267,1.0,0.13842395,0.11808535,0.1197979266826923,1.282598e-05,0.18371701,1.0,0.5921541950113378,2,1,0.5,1
C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\قط\04.wav,قط,أحمد,أحمد_قط,-304.9252,137.91054,-133.17209,-540.49664,67.42443,39.594124,119.55745,-5.2063313,-35.89884,32.853794,28.15472,-79.63487,56.222214,38.441612,116.22459,0.0,-19.238873,22.983616,19.119316,-67.59128,-24.661697,36.92891,31.759632,-91.5555,-28.775997,21.346037,0.92526233,-61.297882,-6.8097324,18.667292,19.963795,-36.78733,-5.4308176,26.683558,-2.4279163,9.527449,0.7689571,5.961751,2649.462290046344,1430.7723623288905,1752.2816721437425,4573.721805695564,-2.0167296,-7.0406785,-16.84814,-23.820883,-19.405624,216.90874749186716,77.29345429805775,245.67864204547647,1.0,0.13278198,0.121760555,0.17417464717741934,-3.900875e-05,0.18162814,0.69318503,0.7082086167800453,2,1,0.5,1
